GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:    50.000 Eddy P0:     0.010 Eddy P1:     0.005
# Statistical Models Only:  F Apex:  T
# EUV Data:  TFile: 
UA/DataIn/FISM/fismflux_daily_2023.dat                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
# AMIE: none           
none                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     339 2023  7  7  0 22 47 412  4.0347    158.89506   1379.41592   1025.75526    -17.69237     41.41317     -0.02014    166.8    172.6      7.2     -0.0    458.6     71.6    171.0    196.4   3.04215   0.39506  41.48036
     340 2023  7  7  0 22 51 447  4.0346    158.89644   1379.78232   1025.80890    -17.11743     42.24582     -0.01124    166.8    172.6      7.2     -0.2    457.4     71.5    171.0    196.4   3.04186   0.39506  41.46072
     341 2023  7  7  0 22 55 481  4.0346    158.89784   1380.12448   1025.86264    -16.53356     43.04675     -0.00228    166.8    172.6      7.3     -0.3    456.1     71.4    171.0    196.4   3.04156   0.39506  41.47768
     342 2023  7  7  0 22 59 516  4.0345    158.89925   1380.44180   1025.91654    -15.94192     43.81317      0.00670    166.8    172.6      7.3     -0.5    454.9     71.3    171.0    196.4   3.04127   0.39506  41.45840
     343 2023  7  7  0 23  3 550  4.0344    158.90068   1380.73603   1025.97051    -15.34347     44.54248      0.01565    166.8    172.6      7.3     -0.5    454.8     71.2    171.0    196.4   3.04098   0.39506  41.47538
     344 2023  7  7  0 23  7 584  4.0344    158.90211   1381.04955   1026.02460    -14.73896     45.23230      0.02455    166.8    172.6      7.4     -0.6    454.8     71.2    171.0    196.4   3.04068   0.39506  41.45582
     345 2023  7  7  0 23 11 571  3.9864    158.90355   1381.40854   1026.07961    -14.13959     45.87530      0.03226    166.8    172.6      7.5     -0.6    454.8     71.1    171.0    196.4   3.04039   0.39506  41.47263
     346 2023  7  7  0 23 15 557  3.9864    158.90496   1381.74720   1026.13575    -13.53693     46.47976      0.04100    166.8    172.6      7.6     -0.7    454.8     71.0    171.0    196.4   3.04010   0.39506  41.45389
     347 2023  7  7  0 23 19 544  3.9871    158.90637   1382.07248   1026.19221    -13.04399     47.04358      0.04980    166.8    172.6      7.6     -0.7    454.8     70.9    171.0    196.4   3.03981   0.39506  41.47047
     348 2023  7  7  0 23 23 531  3.9871    158.90779   1382.38205   1026.24893    -12.94927     47.56576      0.05855    166.8    172.6      7.7     -0.8    454.8     70.8    171.0    196.4   3.03952   0.39506  41.45241
     349 2023  7  7  0 23 27 518  3.9871    158.90922   1382.67367   1026.30580    -12.84834     48.14502      0.06724    166.8    172.6      7.8     -0.8    454.8     70.8    171.0    196.4   3.03923   0.39506  41.46899
     350 2023  7  7  0 23 31 505  3.9871    158.91066   1382.94572   1026.36286    -12.74052     48.91686      0.07584    166.8    172.6      7.9     -0.8    454.8     70.7    171.0    196.4   3.03895   0.39506  41.45016
     351 2023  7  7  0 23 35 493  3.9871    158.91212   1383.20319   1026.42003    -12.62497     49.65700      0.08434    166.8    172.6      7.9     -0.9    454.8     70.6    171.0    196.4   3.03866   0.39506  41.46659
     352 2023  7  7  0 23 39 480  3.9870    158.91358   1383.46671   1026.47735    -12.50087     50.36372      0.09271    166.8    172.6      8.0     -0.9    454.8     70.5    171.0    196.4   3.03837   0.39506  41.44832
     353 2023  7  7  0 23 43 467  3.9870    158.91504   1383.70879   1026.53475    -12.48636     51.03543      0.10091    166.8    172.6      8.1     -1.0    454.8     70.5    171.0    196.4   3.03808   0.39506  41.46478
     354 2023  7  7  0 23 47 454  3.9870    158.91651   1383.92911   1026.59228    -12.53581     51.67072      0.10894    166.8    172.6      8.2     -1.0    454.8     70.4    171.0    196.4   3.03779   0.39506  41.44590
     355 2023  7  7  0 23 51 441  3.9870    158.91799   1384.12754   1026.64987    -12.58133     52.26832      0.11678    166.8    172.6      8.2     -1.1    454.8     70.3    171.0    196.4   3.03750   0.39506  41.46227
     356 2023  7  7  0 23 55 428  3.9871    158.91946   1384.30411   1026.70757    -12.62249     52.82707      0.12444    166.8    172.6      8.3     -1.1    454.8     70.2    171.0    196.4   3.03721   0.39506  41.44386
     357 2023  7  7  0 23 59 415  3.9870    158.92094   1384.46995   1026.76530    -12.65889     53.34594      0.13188    166.8    172.6      8.4     -1.1    454.8     70.2    171.0    196.4   3.03692   0.39506  41.46027
     358 2023  7  7  0 24  3 402  3.9870    158.92242   1384.63446   1026.82310    -12.69014     53.82400      0.13911    166.8    172.6      8.4     -1.2    456.7     70.2    171.0    196.4   3.03663   0.39506  41.44138
     359 2023  7  7  0 24  7 389  3.9870    158.92390   1384.77978   1026.88101    -12.71590     54.26048      0.14608    166.8    172.6      8.4     -1.2    458.9     70.1    165.0    190.6   3.03634   0.39506  41.45773
     360 2023  7  7  0 24 11 344  3.9547    158.92540   1384.92770   1026.93950    -12.73613     54.65260      0.15204    166.8    172.6      8.4     -1.2    461.1     70.1    165.0    190.6   3.03605   0.39506  41.43935
     361 2023  7  7  0 24 15 298  3.9541    158.92689   1385.05711   1026.99862    -12.75034     55.00317      0.15847    166.8    172.6      8.4     -1.2    463.4     70.1    165.0    190.6   3.03576   0.39506  41.45542
     362 2023  7  7  0 24 19 251  3.9535    158.92840   1385.18622   1027.05795    -12.75832     55.31166      0.16478    166.8    172.6      8.4     -1.2    465.6     70.1    165.0    190.6   3.03547   0.39506  41.43773
     363 2023  7  7  0 24 23 204  3.9530    158.92990   1385.29791   1027.11733    -12.75991     55.57798      0.17088    166.8    172.6      8.4     -1.2    467.8     70.1    165.0    190.6   3.03519   0.39506  41.45375
     364 2023  7  7  0 24 27 157  3.9527    158.93141   1385.39748   1027.17679    -12.75498     55.80217      0.17680    166.8    172.6      8.4     -1.2    470.0     70.1    165.0    190.6   3.03490   0.39506  41.43547
     365 2023  7  7  0 24 31 109  3.9526    158.93292   1385.49479   1027.23623    -12.74342     55.98435      0.18249    166.8    172.6      8.3     -1.3    472.3     70.1    165.0    190.6   3.03461   0.39506  41.45142
     366 2023  7  7  0 24 35  62  3.9525    158.93443   1385.57628   1027.29568    -12.72519     56.12474      0.18800    166.8    172.6      8.3     -1.3    474.5     70.1    165.0    190.6   3.03432   0.39506  41.43349
     367 2023  7  7  0 24 39  14  3.9524    158.93594   1385.65633   1027.35506    -12.70027     56.22369      0.19330    166.8    172.6      8.3     -1.3    476.7     70.1    165.0    190.6   3.03404   0.39506  41.44941
     368 2023  7  7  0 24 42 967  3.9523    158.93745   1385.72482   1027.41439    -12.66870     56.28157      0.19841    166.8    172.6      8.3     -1.3    479.0     70.1    165.0    190.6   3.03375   0.39506  41.43117
     369 2023  7  7  0 24 46 919  3.9522    158.93896   1385.78511   1027.47358    -12.63056     56.29889      0.20331    166.8    172.6      8.3     -1.3    481.2     70.1    165.0    190.6   3.03346   0.39506  41.44706
     370 2023  7  7  0 24 50 871  3.9521    158.94048   1385.83885   1027.53268    -12.58600     56.27620      0.20802    166.8    172.6      8.3     -1.3    483.4     70.1    165.0    190.6   3.03317   0.39506  41.42899
     371 2023  7  7  0 24 54 823  3.9520    158.94200   1385.88109   1027.59158    -12.53519     56.21412      0.21253    166.8    172.6      8.3     -1.3    485.7     70.1    165.0    190.6   3.03289   0.39506  41.44486
     372 2023  7  7  0 24 58 775  3.9519    158.94351   1385.91135   1027.65032    -12.47822     56.11336      0.21686    166.8    172.6      8.3     -1.4    487.9     70.1    165.0    190.6   3.03260   0.39506  41.42664
     373 2023  7  7  0 25  2 727  3.9518    158.94503   1385.93052   1027.70879    -12.41533     55.97467      0.22100    166.8    172.6      8.3     -1.4    488.6     70.1    165.0    190.6   3.03231   0.39506  41.44251
     374 2023  7  7  0 25  6 678  3.9516    158.94655   1385.93510   1027.76705    -12.34688     55.79890      0.22498    166.8    172.6      8.3     -1.3    488.6     70.1    165.0    190.6   3.03202   0.39506  41.42436
     375 2023  7  7  0 25 10 608  3.9298    158.94808   1385.90212   1027.82516    -12.27370     55.58763      0.22824    166.8    172.6      8.3     -1.3    488.6     70.1    165.0    190.6   3.03174   0.39506  41.44013
     376 2023  7  7  0 25 14 538  3.9296    158.94960   1385.85112   1027.88336    -12.19583     55.34021      0.23187    166.8    172.6      8.3     -1.3    488.6     70.2    165.0    190.6   3.03145   0.39506  41.42221
     377 2023  7  7  0 25 18 467  3.9297    158.95112   1385.78262   1027.94128    -12.11351     55.05752      0.23541    166.8    172.6      8.3     -1.3    488.6     70.2    165.0    190.6   3.03117   0.39506  41.43788
     378 2023  7  7  0 25 22 397  3.9296    158.95265   1385.69792   1027.99892    -12.02717     54.74041      0.23885    166.8    172.6      8.3     -1.3    488.6     70.2    165.0    190.6   3.03088   0.39506  41.42030
     379 2023  7  7  0 25 26 326  3.9295    158.95418   1385.59933   1028.05617    -11.93723     54.38971      0.24218    166.8    172.6      8.2     -1.3    488.6     70.2    165.0    190.6   3.03060   0.39506  41.43593
     380 2023  7  7  0 25 30 256  3.9294    158.95572   1385.48485   1028.11308    -11.84414     54.00630      0.24542    166.8    172.6      8.2     -1.3    488.6     70.3    165.0    190.6   3.03031   0.39506  41.41803
     381 2023  7  7  0 25 34 185  3.9293    158.95726   1385.35507   1028.16953    -11.74833     53.59109      0.24857    166.8    172.6      8.2     -1.3    488.6     70.3    165.0    190.6   3.03002   0.39506  41.43363
     382 2023  7  7  0 25 38 114  3.9292    158.95880   1385.21073   1028.22558    -11.65024     53.14508      0.25163    166.8    172.6      8.2     -1.3    488.6     70.3    165.0    190.6   3.02974   0.39506  41.41588
     383 2023  7  7  0 25 42  44  3.9291    158.96034   1385.05273   1028.28113    -11.55029     52.66935      0.25461    166.8    172.6      8.2     -1.3    488.6     70.3    165.0    190.6   3.02945   0.39506  41.43145
     384 2023  7  7  0 25 45 973  3.9290    158.96189   1384.88183   1028.33624    -11.44891     52.16504      0.25751    166.8    172.6      8.2     -1.3    488.6     70.4    165.0    190.6   3.02917   0.39506  41.41357
     385 2023  7  7  0 25 49 901  3.9288    158.96344   1384.69883   1028.39081    -11.34648     51.63341      0.26032    166.8    172.6      8.2     -1.3    488.6     70.4    165.0    190.6   3.02888   0.39506  41.42913
     386 2023  7  7  0 25 53 830  3.9287    158.96501   1384.50725   1028.44490    -11.24361     51.07572      0.26308    166.8    172.6      8.2     -1.3    488.6     70.4    165.0    190.6   3.02859   0.39506  41.41130
     387 2023  7  7  0 25 57 759  3.9286    158.96659   1384.30688   1028.49843    -11.19391     50.49332      0.26577    166.8    172.6      8.2     -1.3    488.6     70.4    165.0    190.6   3.02831   0.39506  41.42683
     388 2023  7  7  0 26  1 687  3.9285    158.96818   1384.09914   1028.55146    -11.14359     49.88760      0.26839    166.8    172.6      8.2     -1.2    488.6     70.5    165.0    190.6   3.02802   0.39506  41.40896
     389 2023  7  7  0 26  5 616  3.9284    158.96977   1383.88530   1028.60401    -11.09298     49.25997      0.27095    166.8    172.6      8.2     -1.2    488.6     70.5    166.1    191.1   3.02774   0.39506  41.42451
     390 2023  7  7  0 26  9 548  3.9328    158.97137   1383.82904   1028.65595    -11.04195     48.61097      0.27353    166.8    172.6      8.2     -1.1    488.6     70.6    166.1    191.1   3.02745   0.39506  41.40658
     391 2023  7  7  0 26 13 481  3.9327    158.97298   1383.90617   1028.70721    -10.99066     47.94302      0.27593    166.8    172.6      8.2     -1.0    488.6     70.6    166.1    191.1   3.02717   0.39506  41.42212
     392 2023  7  7  0 26 17 414  3.9324    158.97460   1383.97888   1028.75792    -10.93917     47.25768      0.27826    166.8    172.6      8.2     -1.0    488.6     70.7    166.1    191.1   3.02688   0.39506  41.40412
     393 2023  7  7  0 26 21 346  3.9323    158.97622   1384.04766   1028.80804    -10.88749     46.55649      0.28051    166.8    172.6      8.2     -0.9    488.6     70.7    166.1    191.1   3.02659   0.39506  41.41967
     394 2023  7  7  0 26 25 278  3.9322    158.97786   1384.11339   1028.85765    -10.87747     45.84077      0.28269    166.8    172.6      8.2     -0.8    488.6     70.8    166.1    191.1   3.02631   0.39506  41.40167
     395 2023  7  7  0 26 29 210  3.9321    158.97950   1384.17656   1028.90670    -10.87079     45.11221      0.28480    166.8    172.6      8.2     -0.8    488.6     70.8    166.1    191.1   3.02602   0.39506  41.41719
     396 2023  7  7  0 26 33 142  3.9321    158.98115   1384.23772   1028.95526    -10.86613     44.37246      0.28683    166.8    172.6      8.2     -0.7    488.6     70.9    166.1    191.1   3.02574   0.39506  41.39922
     397 2023  7  7  0 26 37  74  3.9320    158.98280   1384.29795   1029.00329    -10.86353     43.62319      0.28878    166.8    172.6      8.2     -0.7    488.6     71.0    166.1    191.1   3.02545   0.39506  41.41476
     398 2023  7  7  0 26 41   6  3.9320    158.98446   1384.35826   1029.05087    -10.86301     42.86606      0.29068    166.8    172.6      8.2     -0.6    488.6     71.0    166.1    191.1   3.02516   0.39506  41.39674
     399 2023  7  7  0 26 44 938  3.9320    158.98613   1384.41904   1029.09796    -10.86458     42.10268      0.29248    166.8    172.6      8.2     -0.5    488.6     71.1    166.1    191.1   3.02488   0.39506  41.41227
     400 2023  7  7  0 26 48 870  3.9320    158.98780   1384.48116   1029.14464    -10.86823     41.33468      0.29423    166.8    172.6      8.2     -0.5    488.6     71.1    166.1    191.1   3.02459   0.39506  41.39430
     401 2023  7  7  0 26 52 802  3.9319    158.98947   1384.54523   1029.19087    -10.87393     40.56366      0.29590    166.8    172.6      8.2     -0.4    488.6     71.2    166.1    191.1   3.02431   0.39506  41.40986
     402 2023  7  7  0 26 56 734  3.9319    158.99116   1384.61224   1029.23675    -10.88163     39.79122      0.29751    166.8    172.6      8.2     -0.4    488.6     71.2    166.1    191.1   3.02402   0.39506  41.39181
     403 2023  7  7  0 27  0 666  3.9319    158.99286   1384.68275   1029.28223    -10.89128     39.08409      0.29903    166.8    172.6      8.2     -0.3    488.5     71.3    166.1    191.1   3.02373   0.39506  41.40735
     404 2023  7  7  0 27  4 598  3.9319    158.99456   1384.76009   1029.32741    -10.90282     38.48218      0.30050    166.8    172.6      8.2     -0.2    487.8     71.3    166.1    191.1   3.02345   0.39506  41.38937
     405 2023  7  7  0 27  8 557  3.9595    158.99627   1384.80712   1029.37179    -10.91617     37.88414      0.30244    166.8    172.6      8.2     -0.2    487.1     71.3    166.1    191.1   3.02316   0.39506  41.40503
     406 2023  7  7  0 27 12 517  3.9595    158.99799   1384.86522   1029.41540    -10.93118     37.29694      0.30370    166.8    172.6      8.2     -0.2    486.4     71.4    166.1    191.1   3.02287   0.39506  41.38663
     407 2023  7  7  0 27 16 476  3.9593    158.99973   1384.92973   1029.45858    -10.94786     36.72254      0.30478    166.8    172.6      8.2     -0.1    485.7     71.4    166.1    191.1   3.02258   0.39506  41.40240
     408 2023  7  7  0 27 20 435  3.9592    159.00147   1384.99934   1029.50148    -10.96608     36.16241      0.30574    166.8    172.6      8.2     -0.1    485.1     71.4    166.1    191.1   3.02230   0.39506  41.38360
     409 2023  7  7  0 27 24 395  3.9591    159.00321   1385.07755   1029.54410    -10.98572     35.61774      0.30655    166.8    172.6      8.2     -0.0    484.4     71.5    166.1    191.1   3.02201   0.39506  41.39941
     410 2023  7  7  0 27 28 354  3.9591    159.00495   1385.16558   1029.58653    -11.00666     35.08811      0.30725    166.8    172.6      8.2      0.0    483.7     71.5    166.1    191.1   3.02172   0.39506  41.38099
     411 2023  7  7  0 27 32 313  3.9590    159.00669   1385.26945   1029.62874    -11.02876     34.57615      0.30779    166.8    172.6      8.2      0.1    483.0     71.5    166.1    191.1   3.02143   0.39506  41.39685
     412 2023  7  7  0 27 36 272  3.9590    159.00843   1385.39391   1029.67084    -11.05189     34.08327      0.30820    166.8    172.6      8.1      0.1    482.3     71.6    166.1    191.1   3.02115   0.39506  41.37820
